Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
30,5000,6,er,linear_sem,13,Standard PC,0.32478632478632474,0.7037037037037037,0.2111111111111111,79.0,23527,15555,15120,15555,7972,5.750435829162598,5.6361403465271,0.11429548263549805
30,5000,6,er,linear_sem,14,Standard PC,0.523076923076923,0.85,0.37777777777777777,62.0,20458,14496,14061,14496,5962,4.930050849914551,4.826785564422607,0.10326528549194336
30,5000,6,er,linear_sem,15,Standard PC,0.42748091603053434,0.6829268292682927,0.3111111111111111,75.0,22415,15725,15290,15725,6690,5.584778547286987,5.47395920753479,0.11081933975219727
30,5000,6,er,linear_sem,16,Standard PC,0.48571428571428565,0.68,0.37777777777777777,72.0,22397,15878,15443,15878,6519,3.893803119659424,3.80495285987854,0.08885025978088379
30,5000,6,er,linear_sem,17,Standard PC,0.4033613445378151,0.8275862068965517,0.26666666666666666,71.0,22043,14141,13706,14141,7902,3.290008306503296,3.206658124923706,0.08335018157958984
30,5000,6,er,linear_sem,18,Standard PC,0.3934426229508197,0.75,0.26666666666666666,74.0,28454,18665,18230,18665,9789,4.349512815475464,4.244040012359619,0.10547280311584473
30,5000,6,er,linear_sem,19,Standard PC,0.4375,0.7368421052631579,0.3111111111111111,72.0,24442,16405,15970,16405,8037,4.5752458572387695,4.46933388710022,0.1059119701385498
30,5000,6,er,linear_sem,20,Standard PC,0.3333333333333333,0.6666666666666666,0.2222222222222222,80.0,25188,17220,16785,17220,7968,5.502681255340576,5.38148307800293,0.12119817733764648
30,5000,6,er,linear_sem,21,Standard PC,0.40310077519379844,0.6666666666666666,0.28888888888888886,77.0,32123,21981,21546,21981,10142,4.414315700531006,4.295256853103638,0.11905884742736816
30,5000,6,er,linear_sem,22,Standard PC,0.359375,0.6052631578947368,0.25555555555555554,82.0,24546,17064,16629,17064,7482,6.4595787525177,6.334566354751587,0.12501239776611328
30,5000,6,er,linear_sem,23,Standard PC,0.360655737704918,0.6875,0.24444444444444444,78.0,21813,15706,15271,15706,6107,4.546377182006836,4.455690622329712,0.09068655967712402
30,5000,6,er,linear_sem,24,Standard PC,0.448,0.8,0.3111111111111111,69.0,21386,14524,14089,14524,6862,1.6641898155212402,1.5996875762939453,0.06450223922729492
30,5000,6,er,linear_sem,25,Standard PC,0.46268656716417905,0.7045454545454546,0.34444444444444444,72.0,20669,14209,13774,14209,6460,2.3196632862091064,2.246729850769043,0.07293343544006348
30,5000,6,er,linear_sem,26,Standard PC,0.36363636363636365,0.7096774193548387,0.24444444444444444,77.0,25185,17401,16966,17401,7784,2.074305772781372,2.0002458095550537,0.07405996322631836
30,5000,6,er,linear_sem,27,Standard PC,0.47244094488188976,0.8108108108108109,0.3333333333333333,67.0,23427,16702,16267,16702,6725,3.5805788040161133,3.4935946464538574,0.08698415756225586
30,5000,6,er,linear_sem,28,Standard PC,0.47826086956521735,0.6875,0.36666666666666664,72.0,21323,14715,14280,14715,6608,3.328991413116455,3.2480573654174805,0.08093404769897461
